id,return
179,0.05084485
180,-0.0047682286
181,0.044368155
182,-0.0046987417
183,0.05741004
184,0.0699541
185,0.056706794
186,0.07412005
187,0.049813047
188,0.08154739
189,0.021670323
190,0.088807225
191,0.06301047
192,0.08544446
193,0.06319149
194,0.047286436
195,0.07364542
196,0.050650887
197,0.07359087
198,0.086865634
199,0.068302825
200,0.08379482
201,0.062400676
202,0.0627538
203,0.038880106
204,0.058186114
205,0.057444405
206,0.016763186
207,0.075145155
208,0.06692847
209,0.083278075
210,0.042795464
211,0.07605848
212,0.08629143
213,0.0759651
214,0.073615715
215,0.051842943
216,0.08075861
217,0.07486259
218,0.06973076
219,0.080425575
220,0.075467706
221,0.009141194
222,0.09416307
223,0.06997659
224,0.081003144
225,0.07455754
226,0.09633488
227,-0.07117613
228,0.00096456404
229,0.07690278
230,0.044381496
231,0.05417291
232,0.09671976
233,0.040971234
234,0.08680128
235,0.0891507
236,0.04485074
237,0.07042081
238,0.041024335
239,0.043393917
240,0.0548982
241,0.04329759
242,0.015023036
243,0.047133036
244,0.0756348
245,0.03230741
246,0.10293466
247,0.047695987
248,0.09151385
249,0.09665583
250,0.057760127
251,0.073957175
252,0.033163175
253,0.00384916
254,0.013614819
255,-0.0101278685
256,0.056373604
257,0.042346943
258,0.04241375
259,0.09125764
260,0.07851701
261,0.060852084
262,0.030455267
263,0.07987521
264,0.00810246
265,0.05627174
266,0.038406402
267,0.06978422
268,0.036358275
269,0.050626554
270,0.073854916
271,0.07657731
272,0.06347989
273,0.06915193
274,0.008869227
275,0.08073253
276,0.004807771
277,0.0652114
278,0.07787777
279,0.06845395
280,0.02157219
281,0.05217997
282,0.07279473
283,0.012860726
284,0.078777194
285,0.076908514
286,0.06852689
287,0.07895123
288,0.062234506
289,0.08850085
290,0.037562896
291,0.09401894
292,0.08174985
293,0.059133887
294,0.08442619
295,0.042276733
296,0.0770435
297,0.10091186
298,0.045982815
299,0.10115372
300,0.048839055
301,0.059698403
302,-0.03336066
303,0.00632513
304,0.06933233
305,0.039162092
306,0.06641756
307,0.060368955
308,0.027322188
309,0.05861413
310,0.059329405
311,0.06898968
312,0.056716725
313,0.076955006
314,0.0783328
315,0.028407654
316,0.062957376
317,0.073668264
318,0.041820277
319,0.0608622
320,0.07103308
321,-0.011604594
322,0.07844751
323,0.011874881
324,-0.017220873
325,0.11048681
326,0.060915027
327,0.06447116
328,0.07243504
329,0.048177686
330,0.07077565
331,0.03246767
332,0.04746526
333,0.06886631
334,0.067382544
335,0.07707214
336,0.021742936
337,0.052313887
338,0.08245477
339,0.07131478
340,0.060463257
341,0.09932016
342,0.06469058
343,0.0627977
344,0.062386476
345,0.07366034
346,0.06976901
347,0.022288289
348,0.0742159
349,0.059768952
350,0.06590387
351,0.07757286
352,0.04958245
353,0.095387846
354,0.053585682
355,0.016603097
356,0.0745557
357,0.02907699
358,0.07998735
359,0.049832188
360,0.038656622
361,0.09040502
362,0.067816034
363,0.05488945
364,0.07356319
365,0.06887871
366,0.073558986
367,0.08770927
368,0.07692272
369,0.05474118
370,0.09127195
371,0.05580321
372,0.08476197
373,0.05700974
374,0.05329512
375,0.04686194
376,0.07163436
377,0.07991396
378,0.050805636
379,0.03835897
380,0.028787592
381,-0.03388194
382,0.07193878
383,0.062095262
384,0.070788614
385,0.09577495
386,0.06425444
387,0.08685388
388,0.065759264
389,0.0480217
390,0.086310595
391,0.04080683
392,-0.0015920595
393,0.033942223
394,0.03525672
395,0.057904385
396,0.043901894
397,0.04386079
398,0.07354835
399,0.037518963
400,0.07361111
401,0.04228239
402,0.043196656
403,0.057154402
404,0.083231375
405,0.09941953
406,0.070405014
407,0.03497109
408,0.040334594
409,0.042833615
410,0.123333536
411,0.040467255
412,0.09400342
413,0.054831255
414,0.04303543
415,0.06213614
416,0.05991847
417,0.055735707
418,0.05594424
419,0.07694196
420,0.03809814
421,0.05866599
422,0.07796781
423,0.08724283
424,0.021347605
425,0.08843272
426,0.081210315
427,0.06722248
428,0.057470247
429,0.05003894
430,0.07922053
431,0.038368933
432,0.025168378
433,0.09149335
434,0.050934397
435,0.07753842
436,0.089254
437,0.042859875
438,0.12170363
439,0.048793107
440,0.094159245
441,-0.01361068
442,0.05163779
443,0.059093647
444,0.07636454
445,0.070696674
446,0.042886592
447,0.07914503
448,0.05686425
449,0.07666944
450,0.053951696
451,0.075813256
452,0.036829296
453,0.027577544
454,0.05571369
455,0.06762569
456,-0.01472079
457,0.08254481
458,0.064682856
459,0.04414317
460,0.086509034
461,0.07608387
462,0.0753036
463,0.11283869
464,0.06825949
465,0.06021092
466,0.0707672
467,-0.0152536575
468,0.051038004
469,0.03984172
470,0.028924638
471,0.0014964076
472,0.056478303
473,0.09382718
474,0.067416966
475,-0.10917653
476,0.13258673
477,0.068738654
478,0.103408545
479,0.0671906
480,0.039288342
481,0.056106977
482,0.05997287
483,0.07152461
484,0.06757245
485,0.030091248
486,0.060345113
487,0.07764249
488,0.072620876
489,0.09972397
490,0.051268604
491,0.07432837
492,0.07091054
493,0.05216666
494,0.018967578
495,0.079358734
496,0.053857937
497,0.051679175
498,0.05010116
499,0.08011753
500,0.01882545
501,0.0020365738
502,0.046969377
503,0.068868466
504,0.075725324
505,-0.010028672
506,0.060639523
507,0.058863334
508,0.004756162
509,0.03853023
510,0.06542484
511,0.052503504
512,0.080060765
513,0.054290034
514,0.082416706
515,0.013473086
516,0.052036345
517,0.043822348
518,0.07698927
519,0.026925815
520,0.050408557
521,0.06016925
522,0.07365186
523,0.040578827
524,0.079310276
525,0.054951828
526,0.07114765
527,0.04778807
528,0.07606718
529,0.032042537
530,0.07783063
531,0.050165266
532,0.041193724
533,0.0819406
534,0.068436936
535,0.03871213
536,0.021737488
537,0.06016603
538,-0.0018803498
539,0.059789084
540,0.053831205
541,0.09012528
542,0.039695352
543,0.069655165
544,0.053490363
545,0.05399272
546,0.049053583
547,0.05610454
548,0.0487125
549,-0.007478137
550,0.08222617
551,0.06551952
552,0.053659786
553,0.04619517
554,0.10503407
555,0.055960543
556,-0.03028822
557,0.05204456
558,0.105587244
559,0.064321354
560,0.07348788
561,0.036820687
562,0.07750553
563,0.071068466
564,0.08437541
565,0.020020666
566,-0.011540503
567,0.056887824
568,0.027421568
569,0.060297295
570,0.06351468
571,0.054985337
572,0.05879501
573,0.07075298
574,0.03550359
575,0.031595282
576,0.055040833
577,0.07084034
578,0.034689292
579,0.09321042
580,0.053303458
581,0.009425246
582,0.07782725
583,0.05414734
584,0.047844898
585,0.06833712
586,0.09132052
587,0.09082824
588,0.094139315
589,0.022484897
590,0.06651623
591,-0.00080783735
592,0.0145206945
593,0.035448924
594,0.065437526
595,0.030062327
596,0.0958483
597,0.08471259
598,0.032666437
599,0.015192286
600,0.04876674
601,0.075040735
602,0.04199958
603,0.059645414
604,0.017626453
605,0.072487876
606,0.073075995
607,0.05630194
608,0.043523077
609,0.07973598
610,0.0065335166
611,0.024045214
612,0.08151687
613,0.04211655
614,0.07060959
615,0.025362695
616,0.058152407
617,0.041012794
618,0.06141369
619,0.043632008
620,0.058149964
621,0.057306863
622,0.054983888
623,0.0374277
624,0.055910394
625,0.056131564
626,0.07755921
627,0.0678318
628,0.06437931
629,0.05547089
630,0.02283318
631,-0.013833553
632,0.07829259
633,0.06453129
634,0.068290666
635,0.07297998
636,0.06527484
637,0.06347445
638,0.041182153
639,0.078036435
640,0.088844374
641,0.09919592
642,0.0408168
643,0.050550286
644,0.03781766
645,0.047826663
646,0.08163482
647,0.06640036
648,0.06292216
649,0.057874113
650,0.060299285
651,0.071060725
652,0.04867338
653,0.050650053
654,0.07897509
655,0.052530833
656,0.028448608
657,0.076248124
658,0.021094443
659,0.0446987
660,0.10691144
661,0.08479794
662,0.108223595
663,0.05940529
664,0.07212325
665,0.06557286
666,0.03669528
667,0.04836701
668,-0.016894398
669,0.08053847
670,0.033210926
671,0.07158221
672,0.07618597
673,0.08542622
674,0.061140656
675,0.06312408
676,0.03736902
677,0.079649806
678,0.06215153
679,0.084018245
680,0.08048634
681,0.077801734
682,0.08729055
683,-0.029037038
684,0.057916366
685,0.07694444
686,0.042084225
687,0.12736873
688,0.00061213167
689,0.084592395
690,0.056743424
691,0.055765744
692,0.072387084
693,0.07356395
694,0.07939617
695,0.0886455
696,0.062117975
697,0.05450967
698,0.037920725
699,0.07681925
700,0.06935288
701,0.06581943
702,0.0733999
703,0.045931917
704,0.0036076328
705,0.060902253
706,0.068449765
707,-0.0061262297
708,0.0672038
709,0.07836177
710,0.022071732
711,0.05502461
712,0.048271306
713,0.060298692
714,0.036152717
715,0.06281968
716,0.044824995
717,0.05584258
718,0.074914575
719,0.059790492
720,0.06859937
721,0.01439686
722,0.1283083
723,0.028491944
724,0.03986334
725,0.019431353
726,0.032158192
727,0.05365555
728,0.041311815
729,0.05944436
730,0.052692585
731,0.041834243
732,0.08602502
733,0.029321719
734,0.051290967
735,-0.015876535
736,0.021966383
737,0.061121948
738,0.09035994
739,0.03360165
740,0.07514421
741,0.06742214
742,0.05757509
743,0.07554714
744,0.07607702
745,0.072593346
746,0.06384602
747,0.047575697
748,0.06085822
749,0.06423934
750,0.020665012
751,0.06886345
752,0.10173394
753,0.07437315
754,0.061697323
755,0.06233052
756,0.025180964
757,0.0640416
758,0.04391037
759,0.0552789
760,0.06949199
761,0.0756555
762,0.061452404
763,0.079928
764,0.04837195
765,0.025804535
766,-0.023586173
767,0.06869044
768,0.07124607
769,0.07083189
770,0.07760033
771,0.05435335
772,0.041836463
773,0.053149797
774,0.01981276
775,0.10413919
776,0.05299569
777,0.09213398
778,0.03191594
779,0.043908134
780,0.07323481
781,0.067559585
782,0.04499823
783,0.0789581
784,0.047084145
785,0.028171565
786,-0.15936683
787,0.025240669
788,0.041092098
789,0.062091023
790,0.06595994
791,0.07729681
792,1.3765151e-05
793,0.06928717
794,0.09519263
795,0.04442566
796,0.085131206
797,0.03651967
798,0.071580164
799,0.047551572
800,0.06282254
801,0.082757786
802,0.09443569
803,0.05798947
804,0.048139364
805,0.09887319
806,0.090758316
807,0.09444293
808,0.08367724
809,0.07945732
810,0.049419057
811,0.059547983
812,0.07773691
813,0.06455112
814,0.036634155
815,0.063900344
816,0.03005633
817,0.07640422
818,0.07165947
819,0.06370566
820,0.07995012
821,0.054928422
822,0.06478219
823,0.0508757
824,0.07127953
825,0.057505004
826,0.012523483
827,0.055672474
828,0.071193725
829,0.060334526
830,0.09046611
831,0.060639434
832,0.034245253
833,0.084388845
834,0.06313615
835,0.0776801
836,0.048781205
837,0.027279427
838,0.06496903
839,0.058965467
840,0.08554016
841,0.06100821
842,0.05238688
843,0.04290781
844,0.054806273
845,0.05468894
846,0.07766316
847,0.09660068
848,0.036487676
849,0.062214237
850,0.08197231
851,0.056898136
852,0.06780647
853,0.040683538
854,0.0639761
855,0.05623111
856,0.024620404
857,0.04614801
858,0.086806655
859,0.07922869
860,0.04496266
861,-0.021108758
862,0.099121265
863,0.06533267
864,-0.055829935
865,0.10299034
866,-0.020232504
867,0.015152844
868,0.0109201055
869,0.0774188
870,0.018065687
871,0.06887134
872,0.11191984
873,0.07746432
874,0.037399016
875,0.0944437
876,0.030040441
877,0.04313332
878,0.057376273
879,0.047875084
880,0.07117931
881,0.07053006
882,0.07173344
883,0.08101869
884,0.089931436
885,0.04273308
886,0.026699884
887,0.07383786
888,0.0045737554
889,0.06396369
890,0.076097704
891,0.07348709
892,0.0432147
893,0.048307963
894,0.055267453
895,0.081378914
896,0.06765108
897,0.08402515
898,0.07346087
899,0.0656767
900,0.046526093
901,0.04435823
902,0.06169875
903,0.087301835
904,0.027999284
905,0.08037321
906,0.07731129
907,0.0660622
908,0.063961245
909,0.057512987
910,0.05921424
911,0.07305822
912,0.05787152
913,0.021122929
914,0.03660927
915,-0.01965967
916,0.070993215
917,0.019800402
918,0.070243396
919,0.09096898
920,0.050239123
921,0.04459068
922,0.07564857
923,0.0565738
924,0.006806965
925,0.09894477
926,0.08047397
927,0.069199234
928,0.04495762
929,0.06700826
930,0.08532329
931,0.06500852
932,0.08222349
933,0.043548506
934,0.06257943
935,0.063058
936,0.032176036
937,0.08074206
938,0.036474098
939,0.02111025
940,0.047187
941,0.069411196
942,0.043501206
943,0.007412801
944,0.09264956
945,0.041053783
946,0.036374014
947,0.0060591204
948,0.06263227
949,0.012255333
950,0.07887255
951,0.064941384
952,0.06955323
953,0.07088503
954,0.009156314
955,0.058638383
956,0.070508465
957,0.06280362
958,0.04211381
959,-0.0068062292
960,0.07439381
961,0.092214085
962,0.06576767
963,0.07807545
964,0.10689171
965,0.0904237
966,0.09433774
967,0.07400925
968,0.032592032
969,0.06936074
970,0.045957185
971,0.04009099
972,0.0033655057
973,0.046025664
974,0.10234063
975,0.012588638
976,0.06317231
977,0.058029376
978,0.095098644
979,0.10654563
980,0.036295757
981,0.043907758
982,0.14074548
983,0.058763713
984,0.10268804
985,0.07281793
986,0.054890495
987,0.081182934
988,0.057576325
989,0.06782612
990,0.07915666
991,0.08145008
992,0.12347326
993,0.05442678
994,0.08006283
995,0.024819462
996,0.08294231
997,-0.13220854
998,0.056543536
999,0.0049644466
1000,0.099004105
1001,0.07132629
1002,0.045308523
1003,0.04061704
1004,0.009607519
1005,0.07217777
1006,0.03146969
1007,0.07190528
1008,0.015231601
1009,-0.02824007
1010,0.09083249
1011,0.027931297
1012,0.07273933
1013,0.037194386
1014,0.07564109
1015,0.063436314
1016,0.032408252
1017,0.11660509
1018,0.032171283
1019,0.07861451
1020,0.06221696
1021,0.03993619
1022,0.06327149
1023,0.08008472
1024,0.06613138
1025,0.049766503
1026,0.019243319
1027,0.0648934
1028,0.022461107
1029,0.064139664
1030,0.047868326
1031,0.040001296
1032,0.02857674
1033,-0.0037174395
1034,0.07086858
1035,0.05809468
1036,0.077448584
1037,0.05969087
1038,0.049305547
1039,0.061156332
1040,0.05972051
1041,0.057275884
1042,0.093635835
1043,0.012349956
1044,0.003875221
1045,0.02513334
1046,0.018059917
1047,0.028426038
1048,0.04213576
1049,0.06509352
1050,0.053626854
1051,0.06759443
1052,0.046531558
1053,0.080861434
1054,0.0529849
1055,0.048462592
1056,0.06761821
1057,0.0856066
1058,0.00945335
1059,0.06671569
1060,0.116583146
1061,0.057957236
1062,0.071389906
1063,0.099908784
1064,0.08391883
1065,0.066760294
1066,0.085601084
1067,0.06826109
1068,0.07602431
1069,0.036044203
1070,0.0328518
1071,0.049682792
1072,0.07494617
1073,0.06664936
1074,0.047108874
1075,0.0788819
1076,0.063920915
1077,0.067300096
1078,0.066807866
1079,0.08311373
1080,0.06308593
1081,0.07410176
1082,0.07095838
1083,0.068902574
1084,0.08087095
1085,0.08060453
1086,0.03914246
1087,0.03164257
1088,0.058319226
1089,0.1074025
1090,0.08468975
1091,0.037712008
1092,0.05001685
1093,0.020870551
1094,0.095711716
1095,0.11247554
1096,0.06655858
1097,0.06517568
1098,0.042266138
1099,0.07011501
1100,0.037178464
1101,0.017950736
1102,0.07990695
1103,0.074593894
1104,-0.06395593
1105,0.050544098
1106,0.07125777
1107,0.041563004
1108,0.067048416
1109,0.008788077
1110,0.060996555
1111,0.0664295
1112,0.07219229
1113,0.04078021
1114,0.06826881
1115,0.092922606
1116,0.05939587
1117,0.04989642
1118,0.024405383
1119,0.0904713
1120,0.055577453
1121,0.064384475
1122,0.0641281
1123,0.06895039
1124,0.06270154
1125,0.022391561
1126,0.04839299
1127,0.091234945
1128,0.06163732
1129,0.030172786
1130,-0.09289278
1131,0.0953463
1132,0.061705574
1133,0.075582474
1134,0.05563534
1135,0.06537774
1136,0.0469504
1137,0.07491512
1138,0.034612343
1139,0.054048978
1140,0.02942556
1141,0.0010886492
1142,0.06636106
1143,0.049219742
1144,0.078224234
1145,0.049019404
1146,-0.016960721
1147,0.07728609
1148,0.032788396
1149,0.07384423
1150,0.059841584
1151,0.0672359
1152,0.08162375
1153,0.050476313
1154,0.06576707
1155,0.07387292
1156,0.07030902
1157,0.017197926
1158,0.0005115014
1159,0.08546284
1160,0.054400686
1161,0.045168463
1162,0.086610146
1163,0.041224793
1164,0.06197098
1165,0.067830704
1166,0.07993485
1167,0.050728
1168,0.0710585
1169,0.054213658
1170,0.041824013
1171,0.04844359
1172,0.05076684
1173,0.0026281888
1174,0.05985978
1175,0.027354537
1176,0.018642511
1177,0.075661354
1178,0.059188552
1179,0.100780554
1180,0.081414826
1181,0.04920087
1182,0.054613136
1183,0.042050667
1184,0.08572196
1185,0.020705394
1186,0.05927846
1187,0.033532
1188,0.080384605
1189,0.07017174
1190,0.07693133
1191,0.066904075
1192,0.09933705
1193,0.09053491
1194,0.08454993
1195,0.12581688
1196,0.020728009
1197,0.077335544
1198,0.07183632
1199,0.06930968
1200,0.04721966
1201,0.055891104
1202,0.067581974
1203,0.07850342
1204,0.058199085
1205,0.054747865
1206,0.056628805
1207,-0.017289791
1208,0.06801414
1209,0.062783085
1210,0.1260448
1211,0.05865828
1212,0.09142562
1213,0.06470225
1214,0.0513544
1215,0.07243748
1216,-0.19438411
1217,0.019356858
1218,0.027748004
1219,0.04472878
1220,0.07710911
1221,0.07262725
1222,0.012576973
1223,0.05566948
1224,0.06100294
1225,-0.005001675
1226,0.0011323865
1227,0.08296443
1228,0.038365163
1229,0.06557608
1230,0.08166565
1231,0.06383459
1232,0.05769915
1233,0.061433874
1234,0.07227066
1235,0.041196056
1236,0.046592742
1237,0.053583235
1238,0.09015992
1239,0.06781284
1240,0.06140893
1241,0.10949489
1242,0.049104787
1243,0.066472024
1244,0.039044965
1245,0.056128338
1246,0.0247709
1247,0.043088425
1248,0.027851248
1249,0.06566471
1250,0.068604216
1251,0.060287863
1252,0.06518177
1253,0.07622391
1254,0.048390165
1255,-0.015960258
1256,0.02460632
1257,0.059751146
1258,0.103701055
1259,0.06469481
1260,0.08594334
1261,0.06272024
1262,0.073458664
1263,0.03876733
1264,-0.00074139476
1265,0.054854423
1266,0.09983263
1267,0.053872973
1268,0.08718464
1269,0.08624861
1270,-0.021848505
1271,0.055431385
1272,0.08865418
1273,0.015419438
1274,0.07121737
1275,0.03948804
1276,-0.00999578
1277,0.065083705
1278,0.040882044
1279,0.0050986004
1280,0.08962905
1281,0.048343938
1282,0.046386294
1283,0.07145567
1284,0.080931686
1285,0.073082596
1286,0.024946464
1287,0.029995192
1288,0.06890545
1289,0.08535529
1290,0.066368744
1291,0.06712943
1292,0.02594048
1293,0.066949464
1294,0.06442631
1295,0.0716523
1296,0.02420116
1297,0.085739724
1298,0.07050325
1299,0.09698634
1300,0.08288395
1301,-0.0070193303
1302,0.037360232
1303,0.0688379
1304,0.09380446
1305,0.052026495
1306,0.06473103
1307,0.013138843
1308,0.06334519
1309,0.091026776
1310,0.06773527
1311,0.043879014
1312,0.015402718
1313,0.022227673
1314,0.06864875
1315,0.028292745
1316,0.004810603
1317,0.062940165
1318,0.026298042
1319,0.14058833
1320,0.018194987
1321,0.035252593
1322,0.06059598
1323,0.03952801
1324,0.06919528
1325,0.040245164
1326,0.06336055
1327,0.085255615
1328,0.06684357
1329,0.07908717
1330,0.06940686
1331,0.051266525
1332,0.08948679
1333,0.07282324
1334,0.067976706
1335,0.07438949
1336,0.040427357
1337,0.004326396
1338,0.07792019
1339,0.072743334
1340,0.060656108
1341,0.043895148
1342,0.079816684
1343,0.079075724
1344,0.07166927
1345,0.07991272
1346,0.049345315
1347,0.048946805
1348,0.036056623
1349,0.055649847
1350,0.044960268
1351,0.060212165
1352,0.061192602
1353,0.06666163
1354,0.045355998
1355,0.04144095
1356,0.07978475
1357,0.0061103245
1358,-0.0282602
1359,0.06836374
1360,0.043819778
1361,0.04514911
1362,0.043883193
1363,0.03249356
1364,0.06999362
1365,0.06705667
1366,-0.042357143
1367,0.06615798
1368,0.00016617772
1369,0.040111292
1370,-0.007800827
1371,0.0662344
1372,0.03584955
1373,0.0815993
1374,0.060409255
1375,0.07894112
1376,0.0317583
1377,0.06833842
1378,0.023042345
1379,0.037985343
1380,0.050829846
1381,0.062459905
1382,0.084913105
1383,-0.0047607697
1384,0.07175915
1385,0.043576002
1386,0.057326328
1387,0.02336155
1388,0.04993897
1389,0.074530534
1390,0.073128395
1391,0.12956598
1392,0.0381949
1393,0.06310714
1394,0.029950561
1395,0.078580566
1396,0.067746
1397,0.073594764
1398,-0.016804973
1399,-0.13804772
1400,0.011749517
1401,0.024316296
1402,-0.006542083
1403,0.045733824
1404,0.06846835
1405,0.05997705
1406,0.08439637
1407,0.08026939
1408,0.07310607
1409,0.074641064
1410,0.041957214
1411,0.08024767
1412,0.07112566
1413,0.04688561
1414,0.071029566
1415,0.02238788
1416,0.09413748
1417,0.048521616
1418,0.045771964
1419,0.083413266
1420,0.07474568
1421,0.062176704
1422,0.080231875
1423,0.0602939
1424,0.057841584
1425,0.08429331
1426,0.0687519
1427,0.09541958
1428,0.07730119
1429,0.052143045
1430,0.052641056
1431,0.06566043
1432,0.065817885
1433,0.070108056
1434,0.05691725
1435,0.06171766
1436,0.062402055
1437,0.079843804
1438,0.05285863
1439,0.05441855
1440,0.0517362
1441,0.03810298
1442,0.079047464
1443,0.07618297
1444,0.04560449
1445,0.055237796
1446,0.03199893
1447,0.036470324
1448,0.05887472
1449,0.067774564
1450,-0.0014669328
1451,0.090646334
1452,0.05802288
1453,0.03888555
1454,0.044923484
1455,-0.014127889
1456,-0.007455131
1457,0.059758615
1458,0.06804926
1459,0.05834563
1460,0.107433766
1461,0.062033445
1462,0.055389706
1463,0.06643853
1464,0.07252515
1465,0.06852077
1466,0.068913795
1467,0.059684917
1468,0.0016965722
1469,0.04826142
1470,0.046011917
1471,0.04611627
1472,0.062164463
1473,0.013795289
1474,0.07938291
1475,0.068392575
1476,0.03959254
1477,0.065762475
1478,0.0610028
1479,0.084383264
1480,0.06752375
1481,0.078305185
1482,0.021375159
1483,0.058691397
1484,0.06896027
1485,0.02098463
1486,0.014720028
1487,0.09389681
1488,-0.018528387
1489,0.06461602
1490,0.085260436
1491,0.06081569
1492,0.084404744
1493,0.059674375
1494,0.025829973
1495,0.07649372
1496,0.046309847
1497,-0.0379328
1498,0.07132437
1499,0.02807284
1500,0.06672341
1501,0.04432649
1502,0.056549933
1503,0.116603315
1504,0.04644601
1505,0.101381995
1506,0.0660033
1507,0.051926646
1508,0.08512757
1509,0.08958832
1510,0.03668788
1511,0.058856282
1512,0.06664301
1513,0.069183104
1514,0.071837895
1515,0.058749832
1516,0.05661881
1517,0.011896964
1518,0.07528333
1519,0.05733036
1520,0.045668628
1521,0.08158166
1522,0.099574775
1523,0.045666143
1524,0.03765189
1525,0.08571658
1526,0.053822216
1527,-0.021037793
1528,0.10105455
1529,0.10186084
1530,0.043949135
1531,0.08295441
1532,0.122740045
1533,0.06021461
1534,0.025167994
1535,0.051273786
1536,0.050377384
1537,-0.07023571
1538,0.06349603
1539,0.04902841
1540,0.011376218
1541,0.07444763
1542,0.08135815
1543,0.010716457
1544,-0.010785202
1545,-0.03959037
1546,0.050460845
1547,0.11846398
1548,0.064942904
1549,0.07565405
1550,0.045495912
1551,0.05675237
1552,0.03437257
1553,0.03489491
1554,0.009647118
1555,-0.025827963
1556,-0.0021420957
1557,0.08141824
1558,0.077283025
1559,0.037896138
1560,0.0030991395
1561,0.056585066
1562,0.07461923
1563,0.08402415
1564,0.06979399
1565,0.04285644
1566,0.076527186
1567,0.10192349
1568,0.04449649
1569,0.06671652
1570,0.058252156
1571,-0.013133592
1572,0.08012822
1573,0.03539083
1574,0.09785251
1575,0.051484678
1576,0.05844025
1577,0.06724538
1578,0.08570149
1579,0.0006428442
1580,0.07223518
1581,0.08107587
1582,0.07219464
1583,0.07844745
1584,0.08638695
1585,0.04760568
1586,0.066439
1587,0.06977945
1588,0.023964029
1589,0.04907354
1590,0.07636066
1591,0.0817483
1592,0.073012844
1593,0.034841858
1594,-0.04863522
1595,0.10335352
1596,0.04830292
1597,0.02162517
1598,0.019234536
1599,0.034366556
1600,0.07703406
1601,0.09213355
1602,0.05267333
1603,0.043894213
1604,0.052347492
1605,0.03525226
1606,0.04416862
1607,0.037887625
1608,0.108636215
1609,0.07890818
1610,0.08804032
1611,0.021895679
1612,0.06784751
1613,0.026205553
1614,0.03651672
1615,0.042344097
1616,0.08586563
1617,0.053034432
1618,0.05703179
1619,0.05869036
1620,0.032829605
1621,0.074571766
1622,0.07278736
1623,0.086069204
1624,0.04346308
1625,0.007822299
1626,0.06219037
1627,0.059929997
1628,0.028216168
1629,0.12556206
1630,0.058740005
1631,0.046218656
1632,0.074505195
1633,0.06657998
1634,0.05560846
1635,0.07088595
1636,0.033211388
1637,0.060789354
1638,0.056371458
1639,0.06998018
1640,0.06627409
1641,0.07782213
1642,0.06019985
1643,0.06689557
1644,0.040751286
1645,0.0793989
1646,0.0737722
1647,0.060094878
1648,0.031417347
1649,0.04465525
1650,0.0264563
1651,0.0764304
1652,0.06976517
1653,0.048184887
1654,0.077474535
